id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,population,gdp_per_capita
403574731,Charlotte Bonnet,FRA,female,2/14/95,1.75,64.0,aquatics,0,0,0,66808385.0,36205.5681017036
865933496,Charlotte Caslick,AUS,female,3/9/95,1.72,65.0,rugby sevens,1,0,0,23781169.0,56310.9629933721
172842725,Charlotte Dobson,GBR,female,6/5/86,1.68,62.0,sailing,0,0,0,65138232.0,43875.9696143686
118964304,Charlotte Dujardin,GBR,female,7/12/85,1.7,57.0,equestrian,1,1,0,65138232.0,43875.9696143686
833774216,Charlotte Harrison,NZL,female,7/31/89,1.67,55.0,hockey,0,0,0,4595700.0,37807.9672760442
841791715,Charlotte Lembach,FRA,female,4/1/88,1.64,57.0,fencing,0,0,0,66808385.0,36205.5681017036
634284739,Charlotte Mordasini,SWE,female,12/31/88,1.71,60.0,equestrian,0,0,0,9798871.0,50579.6736486777
996536701,Charlotte Stapenhorst,GER,female,6/15/95,1.68,68.0,hockey,0,0,1,81413145.0,41313.3139945434
837449921,Charlotte Sutherland,AUS,female,6/26/91,1.8,76.0,rowing,0,0,0,23781169.0,56310.9629933721
892102101,Charlotte Taylor,GBR,female,8/14/85,1.65,57.0,rowing,0,0,0,65138232.0,43875.9696143686
660698958,Charlotte Wingfield,MLT,female,11/30/94,1.73,69.0,athletics,0,0,0,431333.0,22596.1817742659
534915497,Charly Coronel Suarez,PHI,male,8/14/88,1.68,,boxing,0,0,0,100699395.0,2904.20208191528
280839325,Chase Kalisz,USA,male,3/7/94,1.94,86.0,aquatics,0,1,0,321418820.0,56115.7184261955
172605040,Chatchai Butdee,THA,male,3/26/85,1.66,,boxing,0,0,0,67959359.0,5814.76976382355
851008982,Chatuphum Chinnawong,THA,male,7/19/93,1.67,77.0,weightlifting,0,0,0,67959359.0,5814.76976382355
714871025,Chaunte Lowe,USA,female,1/12/84,1.76,59.0,athletics,0,0,0,321418820.0,56115.7184261955
680189509,Chavaughn Walsh,ANT,male,12/29/87,1.8,72.0,athletics,0,0,0,91818.0,13714.7319616988
284105289,Cheick Sallah Junior Cisse,CIV,male,9/19/93,1.9,,taekwondo,1,0,0,22701556.0,1398.98995768413
105081370,Chelsea Jaensch,AUS,female,1/6/85,1.63,56.0,athletics,0,0,0,23781169.0,56310.9629933721
638380672,Chelsea Lea Gubecka,AUS,female,9/8/98,1.62,62.0,aquatics,0,0,0,23781169.0,56310.9629933721
774700015,Chen Gao,CHN,female,8/11/92,1.7,58.0,football,0,0,0,1371220000.0,8027.68381013907
355354758,Chen Shen,CHN,female,7/28/90,1.71,62.0,fencing,0,0,0,1371220000.0,8027.68381013907
332886320,Chen Xu,CHN,male,11/29/84,1.88,82.0,badminton,0,0,0,1371220000.0,8027.68381013907
886188106,Chen-Ling Lien,TPE,female,1/31/88,1.68,57.0,judo,0,0,0,,
247619979,Chenggang Yu,CHN,male,2/23/84,1.81,72.0,rowing,0,0,0,1371220000.0,8027.68381013907
220688472,Chenglong Zhang,CHN,male,5/12/89,1.73,65.0,gymnastics,0,0,1,1371220000.0,8027.68381013907
831305339,Chengxin Yin,CHN,female,2/5/95,1.7,55.0,aquatics,0,1,0,1371220000.0,8027.68381013907
397297354,Chenlu Qin,CHN,male,10/24/92,1.75,70.0,cycling,0,0,0,1371220000.0,8027.68381013907
98995708,Cherif Younousse Samba,QAT,male,5/22/95,1.94,77.0,volleyball,0,0,0,2235355.0,73653.3944346574
543666131,Cheslin Kolbe,RSA,male,10/28/93,1.79,89.0,rugby sevens,0,0,1,54956920.0,5723.97335690212
717003685,Chi-Chung Tan,TPE,male,2/24/90,1.55,56.0,weightlifting,0,0,0,,
116299624,Chia Hsin Tsai,TPE,male,7/25/82,1.82,82.0,badminton,0,0,0,,
36584251,Chia Ying Wu,TPE,female,10/25/92,1.55,47.0,shooting,0,0,0,,
469947705,Chia-Chia Chuang,TPE,female,5/14/89,1.79,65.0,taekwondo,0,0,0,,
480858629,Chiaki Tomita,JPN,female,10/18/93,1.65,55.0,rowing,0,0,0,126958472.0,32477.2151449234
148995739,Chiara Bazzoni,ITA,female,7/5/84,1.72,58.0,athletics,0,0,0,60802085.0,29957.8043154372
454523212,Chiara Cainero,ITA,female,3/24/78,1.71,81.0,shooting,0,1,0,60802085.0,29957.8043154372
875043196,Chiara Masini Luccetti,ITA,female,3/26/93,1.71,63.0,aquatics,0,0,0,60802085.0,29957.8043154372
781396990,Chiara Tabani,ITA,female,8/27/94,1.76,72.0,aquatics,0,1,0,60802085.0,29957.8043154372
430952782,Chico Ramos,POR,male,4/10/95,1.85,80.0,football,0,0,0,10348648.0,19222.1500764153
464650816,Chido Dzingirai,ZIM,female,10/25/91,1.72,69.0,football,0,0,0,15602751.0,924.143819253412
294878524,Chieh Chen,TPE,male,5/8/92,1.82,73.0,athletics,0,0,0,,
930498029,Chien-An Chen,TPE,male,6/16/91,1.7,72.0,table tennis,0,0,0,,
769049333,Chien-Ho Hsieh,TPE,female,11/25/87,1.64,48.0,athletics,0,0,0,,
296026753,Chien-Hung Pan,TPE,male,8/7/88,1.69,69.0,weightlifting,0,0,0,,
846139203,Chien-Ying Le,TPE,female,4/17/90,1.65,69.0,archery,0,0,1,,
404278296,Chierika Ukogu,NGR,female,10/2/92,1.8,67.0,rowing,0,0,0,182201962.0,2640.2907388575
558527294,Chih Kai Lee,TPE,male,4/3/96,1.7,65.0,gymnastics,0,0,0,,
141719705,Chih-Yuan Chuang,TPE,male,4/2/81,1.68,60.0,table tennis,0,0,0,,
251378331,Chiharu Nakamura,JPN,female,4/25/88,1.63,63.0,rugby sevens,0,0,0,126958472.0,32477.2151449234
32395502,Chihiro Igarashi,JPN,female,5/24/95,1.7,63.0,aquatics,0,0,0,126958472.0,32477.2151449234
802100153,Chijindu Ujah,GBR,male,3/5/94,1.82,81.0,athletics,0,0,0,65138232.0,43875.9696143686
2657574,Chika Aoki,JPN,female,2/21/90,1.58,54.0,fencing,0,0,0,126958472.0,32477.2151449234
489705846,Chilsung Park,KOR,male,7/8/82,1.73,67.0,athletics,0,0,0,50617045.0,27221.5240509661
520588728,Chin-Ping Ho,TPE,male,10/23/83,1.73,60.0,athletics,0,0,0,,
475891314,Chinglensana Kangujam,IND,male,12/2/91,1.69,72.0,hockey,0,0,0,1311050527.0,1598.25903421916
697417425,Chinwe Okoro,NGR,female,6/20/89,1.78,102.0,athletics,0,0,0,182201962.0,2640.2907388575
885083820,Chinzorig Baatarsukh,MGL,male,9/21/91,1.74,,boxing,0,0,0,2959134.0,3967.82938559498
775422570,Chirine Njeim,LIB,female,10/4/84,,,athletics,0,0,0,5850743.0,8047.64508557496
781340794,Chisato Fukushima,JPN,female,6/27/88,1.65,52.0,athletics,0,0,0,126958472.0,32477.2151449234
798175500,Chisato Yokoo,JPN,female,5/22/92,1.64,60.0,rugby sevens,0,0,0,126958472.0,32477.2151449234
912156686,Chiu Mang Tang,HKG,male,7/24/90,1.8,72.0,rowing,0,0,0,7305700.0,42327.8399570345
347216262,Chloe Bulleux,FRA,female,11/18/91,1.72,65.0,handball,0,1,0,66808385.0,36205.5681017036
247836901,Chloe Dalton,AUS,female,7/11/93,1.8,72.0,rugby sevens,1,0,0,23781169.0,56310.9629933721
908812309,Chloe Dygert,USA,female,1/1/97,1.76,66.0,cycling,0,1,0,321418820.0,56115.7184261955
66098527,Chloe Esposito,AUS,female,9/19/91,1.68,55.0,modern pentathlon,1,0,0,23781169.0,56310.9629933721
792650052,Chloe Leurquin,BEL,female,8/9/90,1.69,57.0,golf,0,0,0,11285721.0,40324.0277657215
315954176,Chloe Logarzo,AUS,female,12/22/94,1.65,55.0,football,0,0,0,23781169.0,56310.9629933721
819853212,Chloe Magee,IRL,female,11/29/88,1.65,61.0,badminton,0,0,0,4640703.0,61133.672427322
622470385,Chloe Marie Helene Sauvourel,CAF,female,6/18/99,1.66,68.0,aquatics,0,0,0,4900274.0,323.201674024141
838794586,Chloe Rayner,AUS,female,9/18/96,1.55,48.0,judo,0,0,0,23781169.0,56310.9629933721
308484063,Chloe Tipple,NZL,female,6/5/91,1.78,80.0,shooting,0,0,0,4595700.0,37807.9672760442
150543887,Chloe Tutton,GBR,female,7/17/96,1.68,62.0,aquatics,0,0,0,65138232.0,43875.9696143686
87537613,Chloe Woodruff,USA,female,7/21/87,1.58,51.0,cycling,0,0,0,321418820.0,56115.7184261955
993806329,Choaib Belhaj Salah,TUN,male,6/4/87,1.94,93.0,volleyball,0,0,0,11107800.0,3872.51208364171
310773041,Chol Pak,PRK,male,11/8/90,1.65,53.0,athletics,0,0,0,25155317.0,
609981962,Chong Wei Lee,MAS,male,10/21/82,1.7,68.0,badminton,0,1,0,30331007.0,9768.32686011881
82546289,Chouaib Bouloudinats,ALG,male,1/8/87,1.82,,boxing,0,0,0,39666519.0,4206.03123244958
93555495,Chris Adcock,GBR,male,4/27/89,1.83,80.0,badminton,0,0,0,65138232.0,43875.9696143686
518947875,Chris Anker Sorensen,DEN,male,9/5/84,1.84,65.0,cycling,0,0,0,5676002.0,51989.2934712354
889760541,Chris Baker,GBR,male,2/2/91,1.94,80.0,athletics,0,0,0,65138232.0,43875.9696143686
123795777,Chris Bartley,GBR,male,2/2/84,1.78,72.0,rowing,0,0,0,65138232.0,43875.9696143686
381231123,Chris Benard,USA,male,4/9/90,1.91,83.0,athletics,0,0,0,321418820.0,56115.7184261955
629312899,Chris Bennett,GBR,male,12/17/89,1.88,115.0,athletics,0,0,0,65138232.0,43875.9696143686
148030859,Chris Brown,BAH,male,10/15/78,1.78,75.0,athletics,0,0,1,388019.0,22817.2308572518
719858003,Chris Ciriello,AUS,male,10/1/85,1.82,83.0,hockey,0,0,0,23781169.0,56310.9629933721
784067568,Chris Erickson,AUS,male,12/1/81,1.75,60.0,athletics,0,0,0,23781169.0,56310.9629933721
572725066,Chris Goulding,AUS,male,10/24/88,1.92,93.0,basketball,0,0,0,23781169.0,56310.9629933721
277029308,Chris Grube,GBR,male,1/22/85,1.94,72.0,sailing,0,0,0,65138232.0,43875.9696143686
110660329,Chris Langridge,GBR,male,5/2/85,1.8,,badminton,0,0,1,65138232.0,43875.9696143686
628001010,Chris Mears,GBR,male,2/7/93,1.73,73.0,aquatics,1,0,0,65138232.0,43875.9696143686
182303154,Chris O'Hare,GBR,male,11/23/90,1.78,63.0,athletics,0,0,0,65138232.0,43875.9696143686
150373801,Chris Walker-Hebborn,GBR,male,7/1/90,1.84,84.0,aquatics,0,1,0,65138232.0,43875.9696143686
261887027,Chris Winter,CAN,male,7/22/86,1.88,75.0,athletics,0,0,0,35851774.0,43248.529909341
491144467,Chris Wyles,USA,male,9/13/83,1.83,95.0,rugby sevens,0,0,0,321418820.0,56115.7184261955
187059251,Chrisann Gordon,JAM,female,9/18/94,1.68,65.0,athletics,0,1,0,2725941.0,5232.02458271187
123893495,Chrishuna Williams,USA,female,3/31/93,1.61,54.0,athletics,0,0,0,321418820.0,56115.7184261955
261434157,Christa Harmotto Dietzen,USA,female,10/12/86,1.88,79.0,volleyball,0,0,1,321418820.0,56115.7184261955
961185789,Christabel Nettey,CAN,female,6/2/91,1.62,57.0,athletics,0,0,0,35851774.0,43248.529909341
112339974,Christania Williams,JAM,female,10/17/94,1.65,63.0,athletics,0,1,0,2725941.0,5232.02458271187
114831351,Christelle Daunay,FRA,female,12/5/74,1.62,43.0,athletics,0,0,0,66808385.0,36205.5681017036
572557268,Christelle Tchoudjang Nana,CMR,female,7/7/89,1.84,80.0,volleyball,0,0,0,23344179.0,1217.26067048427
900988313,Christen Press,USA,female,12/29/88,1.7,60.0,football,0,0,0,321418820.0,56115.7184261955
783674289,Christiaan Varenhorst,NED,male,5/6/90,2.11,104.0,volleyball,0,0,0,16936520.0,44299.768085383
983312756,Christian Ahlmann,GER,male,12/17/74,1.89,80.0,equestrian,0,0,1,81413145.0,41313.3139945434
101327235,Christian Amoah,GHA,male,7/25/99,1.84,84.0,weightlifting,0,0,0,27409893.0,1369.70112227585
390828908,Christian Baumann,SUI,male,2/25/95,1.63,60.0,gymnastics,0,0,0,8286976.0,80945.0792194742
871551515,Christian Coleman,USA,male,3/6/96,1.76,72.0,athletics,0,0,0,321418820.0,56115.7184261955
798416693,Christian Diener,GER,male,6/3/93,1.82,82.0,aquatics,0,0,0,81413145.0,41313.3139945434
869931216,Christian Dissinger,GER,male,11/15/91,2.03,105.0,handball,0,0,1,81413145.0,41313.3139945434
429253838,Christian Guenter,GER,male,2/28/93,1.84,82.0,football,0,0,0,81413145.0,41313.3139945434
621658753,Christian Kreienbuhl,SUI,male,6/6/81,1.86,68.0,athletics,0,0,0,8286976.0,80945.0792194742
461859304,Christian Mbilli,FRA,male,4/26/95,1.75,,boxing,0,0,0,66808385.0,36205.5681017036
530803618,Christian Nassif Djidagui,CAF,male,1/1/94,,,aquatics,0,0,0,4900274.0,323.201674024141
49854896,Christian Peter Lubeck,DEN,male,4/23/91,1.86,81.0,sailing,0,0,0,5676002.0,51989.2934712354
839986218,Christian Presciutti,ITA,male,11/27/82,1.84,87.0,aquatics,0,0,1,60802085.0,29957.8043154372
150989629,Christian Reichert,GER,male,2/7/85,1.88,83.0,aquatics,0,0,0,81413145.0,41313.3139945434
513022644,Christian Reitz,GER,male,4/29/87,1.84,90.0,shooting,1,0,0,81413145.0,41313.3139945434
446986047,Christian Taylor,USA,male,6/18/90,1.88,81.0,athletics,1,0,0,321418820.0,56115.7184261955
607156497,Christian Vom Lehn,GER,male,4/14/92,1.9,78.0,aquatics,0,0,0,81413145.0,41313.3139945434
45955981,Christian Zillekens,GER,male,12/29/95,1.79,68.0,modern pentathlon,0,0,0,81413145.0,41313.3139945434
511915390,Christian Zimmermann,PLE,male,12/12/61,,,equestrian,0,0,0,,
309587083,Christianne Legentil,MRI,female,5/27/92,1.53,52.0,judo,0,0,0,1262605.0,9252.11072429051
23725637,Christin Hussong,GER,female,3/17/94,1.86,84.0,athletics,0,0,0,81413145.0,41313.3139945434
748125644,Christina Epps,USA,female,6/20/91,1.76,65.0,athletics,0,0,0,321418820.0,56115.7184261955
646217322,Christina Hering,GER,female,10/9/94,1.85,63.0,athletics,0,0,0,81413145.0,41313.3139945434
532991563,Christina Obergfoll,GER,female,8/22/81,1.75,79.0,athletics,0,0,0,81413145.0,41313.3139945434
802053321,Christina Schwanitz,GER,female,12/24/85,1.8,115.0,athletics,0,0,0,81413145.0,41313.3139945434
544811537,Christine Amertil,BAH,female,8/18/79,1.68,54.0,athletics,0,0,0,388019.0,22817.2308572518
304380235,Christine Bjerendal,SWE,female,2/3/87,1.61,59.0,archery,0,0,0,9798871.0,50579.6736486777
524363491,Christine Botlogetswe,BOT,female,10/1/95,,,athletics,0,0,0,2262485.0,6360.13822018837
45076354,Christine Day,JAM,female,8/23/86,1.68,51.0,athletics,0,1,0,2725941.0,5232.02458271187
774219408,Christine Kalmer,RSA,female,2/10/86,1.72,55.0,athletics,0,0,0,54956920.0,5723.97335690212
348981852,Christine Majerus,LUX,female,2/25/87,1.74,57.0,cycling,0,0,0,569676.0,101449.968168042
600192107,Christine Ohuruogu,GBR,female,5/17/84,1.72,70.0,athletics,0,0,1,65138232.0,43875.9696143686
141698796,Christine Roper,CAN,female,5/15/90,1.88,90.0,rowing,0,0,0,35851774.0,43248.529909341
250723812,Christine Sinclair,CAN,female,6/12/83,1.76,68.0,football,0,0,1,35851774.0,43248.529909341
514854270,Christine Wenzel,GER,female,7/10/81,1.71,63.0,shooting,0,0,0,81413145.0,41313.3139945434
996180184,Christine Wolf,AUT,female,3/5/89,1.72,63.0,golf,0,0,0,8611088.0,43774.985173612
121437333,Christinna Pedersen,DEN,female,5/12/86,1.78,68.0,badminton,0,1,0,5676002.0,51989.2934712354
971332873,Christodoulos Kolomvos,GRE,male,10/26/88,1.86,103.0,aquatics,0,0,0,10823732.0,18002.2305776688
85448954,Christoph Fildebrandt,GER,male,5/27/89,1.93,80.0,aquatics,0,0,0,81413145.0,41313.3139945434
501861079,Christoph Harting,GER,male,4/10/90,2.07,123.0,athletics,1,0,0,81413145.0,41313.3139945434
731592178,Christoph Martin Meier,LIE,male,1/3/93,1.97,95.0,aquatics,0,0,0,37531.0,
134449536,Christophe Lemaitre,FRA,male,6/11/90,1.9,74.0,athletics,0,0,1,66808385.0,36205.5681017036
447803085,Christophen McPHERSON,BRA,male,6/19/84,1.85,77.0,hockey,0,0,0,207847528.0,8538.5899749574
822832512,Christopher Brooks,USA,male,12/19/86,1.73,74.0,gymnastics,0,0,0,321418820.0,56115.7184261955
628857615,Christopher Burton,AUS,male,11/22/81,1.8,70.0,equestrian,0,0,1,23781169.0,56310.9629933721
401021506,Christopher Cargo,IRL,male,2/18/86,1.82,79.0,hockey,0,0,0,4640703.0,61133.672427322
795060269,Christopher Froome,GBR,male,5/20/85,1.85,69.0,cycling,0,0,1,65138232.0,43875.9696143686
489215473,Christopher Guccione,AUS,male,7/30/85,2.0,91.0,tennis,0,0,0,23781169.0,56310.9629933721
777119491,Christopher Harris,NZL,male,10/19/85,1.87,89.0,rowing,0,0,0,4595700.0,37807.9672760442
488320135,Christopher Juul Jensen,DEN,male,7/6/89,1.85,75.0,cycling,0,0,0,5676002.0,51989.2934712354
515467110,Christopher Linke,GER,male,10/24/88,1.91,66.0,athletics,0,0,0,81413145.0,41313.3139945434
375356120,Christopher Morgan,AUS,male,12/15/82,1.91,90.0,rowing,0,0,0,23781169.0,56310.9629933721
893971715,Christopher Patrick Reid,RSA,male,1/10/96,1.98,98.0,aquatics,0,0,0,54956920.0,5723.97335690212
390068721,Christopher Ruhr,GER,male,12/19/93,1.8,77.0,hockey,0,0,1,81413145.0,41313.3139945434
672777082,Christopher Valdez,DOM,male,11/1/94,1.7,63.0,athletics,0,0,0,10528391.0,6468.4734915433
741375117,Christopher Wesley,GER,male,6/23/87,1.92,88.0,hockey,0,0,1,81413145.0,41313.3139945434
491621394,Christos Afroudakis,GRE,male,5/23/84,1.88,88.0,aquatics,0,0,0,10823732.0,18002.2305776688
178446035,Christos Katrantzis,GRE,male,3/30/92,1.88,78.0,aquatics,0,0,0,10823732.0,18002.2305776688
416304981,Christos Volikakis,GRE,male,3/25/88,1.7,85.0,cycling,0,0,0,10823732.0,18002.2305776688
141489782,Chu-En Lai,TPE,male,7/23/96,1.68,,boxing,0,0,0,,
82062785,Chuluunbat Jargalsaikhan,MGL,male,12/3/84,1.84,125.0,wrestling,0,0,0,2959134.0,3967.82938559498
136590128,Chun Hei Reginald Lee,HKG,male,1/25/94,1.7,72.0,badminton,0,0,0,7305700.0,42327.8399570345
160814814,Chun Hing Chan,HKG,male,4/24/81,1.7,70.0,cycling,0,0,0,7305700.0,42327.8399570345
546606814,Chun Leung Michael Cheng,HKG,male,4/30/94,1.82,74.0,sailing,0,0,0,7305700.0,42327.8399570345
890198247,Chun Ting Wong,HKG,male,9/7/91,1.7,70.0,table tennis,0,0,0,7305700.0,42327.8399570345
932296367,Chun Wing Leung,HKG,male,1/20/94,1.76,73.0,cycling,0,0,0,7305700.0,42327.8399570345
361473378,Chun-Heng Wei,TPE,male,7/6/94,1.8,74.0,archery,0,0,0,,
972398061,Chun-Hsien Hsiang,TPE,male,9/4/93,1.86,70.0,athletics,0,0,0,,
74882200,Chunsong Shang,CHN,female,3/18/96,1.43,34.0,gymnastics,0,0,1,1371220000.0,8027.68381013907
184720791,Chunxin Wang,CHN,male,11/25/97,1.8,70.0,rowing,0,0,0,1371220000.0,8027.68381013907
748411041,Chunyu Wang,CHN,female,1/17/95,1.75,55.0,athletics,0,0,0,1371220000.0,8027.68381013907
434268598,Churandy Martina,NED,male,7/3/84,1.8,76.0,athletics,0,0,0,16936520.0,44299.768085383
364006539,Ciara Everard,IRL,female,7/10/90,1.69,54.0,athletics,0,0,0,4640703.0,61133.672427322
784773877,Ciara Horne,GBR,female,9/17/89,1.79,63.0,cycling,0,0,0,65138232.0,43875.9696143686
425071947,Ciara Mageean,IRL,female,3/12/92,1.7,55.0,athletics,0,0,0,4640703.0,61133.672427322
786574595,Cierra Runge,USA,female,3/7/96,1.94,84.0,aquatics,1,0,0,321418820.0,56115.7184261955
269551949,Cindy Billaud,FRA,female,3/11/86,1.67,59.0,athletics,0,0,0,66808385.0,36205.5681017036
808281174,Cindy Ofili,GBR,female,8/5/94,1.78,68.0,athletics,0,0,0,65138232.0,43875.9696143686
348165944,Cindy Roleder,GER,female,8/21/89,1.78,70.0,athletics,0,0,0,81413145.0,41313.3139945434
810690969,Ciril Grossklaus,SUI,male,4/17/91,1.85,90.0,judo,0,0,0,8286976.0,80945.0792194742
768959560,Cisiane Lopes,BRA,female,2/17/83,1.59,49.0,athletics,0,0,0,207847528.0,8538.5899749574
848614623,Claire Allan,GBR,female,5/7/85,1.7,65.0,rugby sevens,0,0,0,65138232.0,43875.9696143686
511358309,Claire Lambe,IRL,female,5/16/90,1.78,57.0,rowing,0,0,0,4640703.0,61133.672427322
815034554,Claire Lavogez,FRA,female,6/18/94,1.73,63.0,football,0,0,0,66808385.0,36205.5681017036
516245173,Claire Michel,BEL,female,10/13/88,1.68,54.0,triathlon,0,0,0,11285721.0,40324.0277657215
716197496,Clara Espar Llaquet,ESP,female,9/29/94,1.78,68.0,aquatics,0,0,0,46418269.0,25831.5823052954
52347584,Clare Abbott,IRL,female,7/28/86,1.67,58.0,equestrian,0,0,0,4640703.0,61133.672427322
317879815,Clare Polkinghorne,AUS,female,2/1/89,1.73,67.0,football,0,0,0,23781169.0,56310.9629933721
805523212,Clarence Munyai,RSA,male,2/20/98,1.7,65.0,athletics,0,0,0,54956920.0,5723.97335690212
175558091,Claressa Maria Shields,USA,female,3/17/95,1.76,,boxing,1,0,0,321418820.0,56115.7184261955
161104873,Clarisa Sagardia,ARG,female,6/29/89,1.74,67.0,volleyball,0,0,0,43416755.0,13431.8783398577
722629452,Clarissa Santos,BRA,female,3/10/88,1.83,89.0,basketball,0,0,0,207847528.0,8538.5899749574
610018581,Clarisse Agbegnenou,FRA,female,10/25/92,1.64,66.0,judo,0,1,0,66808385.0,36205.5681017036
989657937,Clarisse le Bihan,FRA,female,12/14/94,1.72,64.0,football,0,0,0,66808385.0,36205.5681017036
292197619,Clark Montgomery,USA,male,5/20/81,1.83,70.0,equestrian,0,0,0,321418820.0,56115.7184261955
736895804,Clark Smith,USA,male,4/17/95,2.06,89.0,aquatics,1,0,0,321418820.0,56115.7184261955
447342515,Clarke Johnstone,NZL,male,4/26/87,1.94,80.0,equestrian,0,0,0,4595700.0,37807.9672760442
792920244,Claudette Mukasakindi,RWA,female,12/25/82,1.6,68.0,athletics,0,0,0,11609666.0,697.34822808289
772469777,Claudia Belderbos,NED,female,1/23/85,1.75,72.0,rowing,0,0,0,16936520.0,44299.768085383
950213745,Claudia Cesarini,ITA,female,8/4/86,1.77,60.0,modern pentathlon,0,0,0,60802085.0,29957.8043154372
351914680,Claudia Fragapane,GBR,female,10/24/97,1.37,43.0,gymnastics,0,0,0,65138232.0,43875.9696143686
262947031,Claudia Jaqueline Teles,BRA,female,1/2/92,1.66,57.0,rugby sevens,0,0,0,207847528.0,8538.5899749574
130234491,Claudia Lau,HKG,female,11/11/92,1.6,53.0,aquatics,0,0,0,7305700.0,42327.8399570345
695148064,Claudia Lichtenberg,GER,female,11/17/85,1.7,51.0,cycling,0,0,0,81413145.0,41313.3139945434
688060472,Claudia Mandia,ITA,female,10/21/92,1.7,74.0,archery,0,0,0,60802085.0,29957.8043154372
132539493,Claudia Rath,GER,female,4/25/86,1.75,65.0,athletics,0,0,0,81413145.0,41313.3139945434
108261189,Claudia Rivas,MEX,female,6/15/89,1.71,56.0,triathlon,0,0,0,127017224.0,9005.02426497766
286903708,Claudio Castilla Ruiz,ESP,male,5/30/83,1.73,66.0,equestrian,0,0,0,46418269.0,25831.5823052954
222024929,Claudio Villanueva,ECU,male,8/3/88,1.75,68.0,athletics,0,0,0,16144363.0,6205.06414529951
952767996,Clayton Murphy,USA,male,2/26/95,1.81,68.0,athletics,0,0,1,321418820.0,56115.7184261955
692043872,Clelia Reuse-Rard,SUI,female,8/1/88,1.7,57.0,athletics,0,0,0,8286976.0,80945.0792194742
622017902,Clemens Doppler,AUT,male,9/6/80,1.99,85.0,volleyball,0,0,0,8611088.0,43774.985173612
469894756,Clemens Rapp,GER,male,7/14/89,1.93,85.0,aquatics,0,0,0,81413145.0,41313.3139945434
112490441,Clement Mignon,FRA,male,1/21/93,1.87,75.0,aquatics,0,1,0,66808385.0,36205.5681017036
212851704,Clemente Russo,ITA,male,7/27/82,1.81,,boxing,0,0,0,60802085.0,29957.8043154372
526600784,Clemilda Fernandes Silva,BRA,female,6/25/79,1.63,54.0,cycling,0,0,0,207847528.0,8538.5899749574
62395737,Clive Pullen,JAM,male,10/18/94,1.83,83.0,athletics,0,0,0,2725941.0,5232.02458271187
81383299,Cloe Hache,FRA,female,12/11/97,1.71,62.0,aquatics,0,0,0,66808385.0,36205.5681017036
